name,address,city,country,postcode,state,categories,menu item,item value,currency,item description
Joe Cristianos Pizza,1225 Route 9g,Hyde Park,US,12538,NY,Pizza Place,Cheese Pizza,,,
Joe Cristianos Pizza,1225 Route 9g,Hyde Park,US,12538,NY,Pizza Place,Grandma Pizza,,,
Joe Cristianos Pizza,1225 Route 9g,Hyde Park,US,12538,NY,Pizza Place,Pizza,,,Two Large Traditional Cheese Pizzas
Joe Cristianos Pizza,1225 Route 9g,Hyde Park,US,12538,NY,Pizza Place,Pizza Margherita,,,"Hand tossed pizza, plum tomatoes, fresh mozzarella and fresh basil."
Joe Cristianos Pizza,1225 Route 9g,Hyde Park,US,12538,NY,Pizza Place,Sicilian Pizza,,,
Joe Cristianos Pizza,1225 Route 9g,Hyde Park,US,12538,NY,Pizza Place,White Pizza,,,
Jean Kay's Pasties & Subs,1635 Presque Isle Ave,Marquette,US,49855,MI,Sandwich Place,Pizza Sauce,,,
Jean Kay's Pasties & Subs,1635 Presque Isle Ave,Marquette,US,49855,MI,Sandwich Place,Pizza Sub,,,
Papa John's Pizza,610 Wesley Dr,Charleston,US,29407,Saint Andrews,"Pizza,Take Out Restaurants,Restaurants",Add To Large Pizzas,20.99,USD,
Papa John's Pizza,610 Wesley Dr,Charleston,US,29407,Saint Andrews,"Pizza,Take Out Restaurants,Restaurants",Any Large Pizza,12,USD,"With up to 5 toppings, including specialties"
Papa John's Pizza,610 Wesley Dr,Charleston,US,29407,Saint Andrews,"Pizza,Take Out Restaurants,Restaurants",Medium Pizza Offers,21,USD,Three medium three topping pizzas
Good Fella's Pizza,9641 Olio Rd,Mc Cordsville,US,46055,Woodbury,Italian Restaurant,Apple Pizza,9.95,USD,
Good Fella's Pizza,9641 Olio Rd,Mc Cordsville,US,46055,Woodbury,Italian Restaurant,Hawaiian Pizza,21.95,USD,
Good Fella's Pizza,9641 Olio Rd,Mc Cordsville,US,46055,Woodbury,Italian Restaurant,Kids Pizza,4.99,USD,
Good Fella's Pizza,9641 Olio Rd,Mc Cordsville,US,46055,Woodbury,Italian Restaurant,Pizza A La Vodka,21.95,USD,
Good Fella's Pizza,9641 Olio Rd,Mc Cordsville,US,46055,Woodbury,Italian Restaurant,Pizza Bianca,21.95,USD,
Bamcaf��,30 Lafayette Ave,Brooklyn,US,11217,NY,"Rock Club,Burger Joint,Lounge,Rock Club, Burger Joint, and Lounge,Rock Club, Burger Joint, and Lounge Fort Greene",Three Cheese Pizza,10,USD,Forest mushrooms and slow roasted tomatoes.
Ipic Theaters Bayshore,5800 N Bayshore Dr,Milwaukee,US,53217,Glendale,"Multiplex,Movie Theater,Multiplex and Movie Theater",Cheese Pizza,,,
The Shrimp Shack,6658 W Archer Ave,Chicago,US,60638,Forest View,Seafood Restaurant,Pizza Puffs,1.75,USD,
Tastee Corner,30 20 30th Ave,Astoria,US,11102,Queens,"Diner,Greek Restaurant",Pita Pizza Sandwich,6.75,USD,
Tastee Corner,30 20 30th Ave,Astoria,US,11102,Queens,"Diner,Greek Restaurant",Pizza Burger,5.25,USD,
The Brickyard Restaurant and Sports Bar,415 N Prince St,Lancaster,US,17603,Manor Ridge,"Sports Bar,American Restaurant",Pita Pizza,7.99,USD,Grilled at bread stuffed with pepperoni and provolone cheese. served with homemade marinara dipping sauce
Papa John's Pizza,1233 Sage Dr,Cedar City,US,84720,UT,"Pizza Place,Take Out Restaurants,Food and Beverage,Restaurants,Pizza",Add To Large Pizzas,20.99,USD,
Papa John's Pizza,1233 Sage Dr,Cedar City,US,84720,UT,"Pizza Place,Take Out Restaurants,Food and Beverage,Restaurants,Pizza",Any Large Pizza,12,USD,"With up to 5 toppings, including specialties"
Papa John's Pizza,1233 Sage Dr,Cedar City,US,84720,UT,"Pizza Place,Take Out Restaurants,Food and Beverage,Restaurants,Pizza",Medium Pizza Offers,21,USD,Three medium three topping pizzas
The Melting Pot - St Petersburg,2221 4th St N,Saint Petersburg,US,33704,FL,"Restaurants,Family Restaurants,Dessert Restaurants,Fondue Restaurants,Restaurant",Chicago Deep Dish Pizza,,,
The Melting Pot - St Petersburg,2221 4th St N,Saint Petersburg,US,33704,FL,"Restaurants,Family Restaurants,Dessert Restaurants,Fondue Restaurants,Restaurant",Pizza Topping Dippers,,,
The Melting Pot - Myrtle Beach,5001 N Kings Hwy,Myrtle Beach,US,29577,SC,Restaurant,Chicago Deep Dish Pizza,,,
The Melting Pot - Myrtle Beach,5001 N Kings Hwy,Myrtle Beach,US,29577,SC,Restaurant,Pizza Topping Dippers,,,
Paesanos Delicatessen,108 Kennedy Blvd,Bayonne,US,7002,Pamrapo,"Pizza,Delicatessens,Italian Restaurants,Restaurants",Pizza Del Giorno,10,USD,
Nordstrom The Plaza At King of Prussia,190 N Gulph Rd,King Of Prussia,US,19406,PA,"Clothing Store,fashion,fashion services,Shoe Stores,Cosmetics,bridal stylists,Diner,Caf,Designer Clothing & Accessories,wedding dresses,bridesmaid dresses,custom designs,dresses,flower girl dresses,Department Stores,shower party dresses,alterations,Alterations & Tailoring,mother of the bride dresses",Grilled Bruschetta Pizza,9.75,USD,
Nordstrom The Plaza At King of Prussia,190 N Gulph Rd,King Of Prussia,US,19406,PA,"Clothing Store,fashion,fashion services,Shoe Stores,Cosmetics,bridal stylists,Diner,Caf,Designer Clothing & Accessories,wedding dresses,bridesmaid dresses,custom designs,dresses,flower girl dresses,Department Stores,shower party dresses,alterations,Alterations & Tailoring,mother of the bride dresses",Margherita Pizza,9.75,USD,"Roma tomato, olive oil, fresh basil, mozzarella, parmesan and aged provolone cheeses"
Hair Like Before,1032 Old Peachtree Rd N W,Lawrenceville,US,30043,GA,Wigs & Hair Pieces,Bianco White Pizza,21.95,USD,"Topped with ricotta cheese, garlic, olive oil, mozzarella cheese, and fresh parsley."
Hair Like Before,1032 Old Peachtree Rd N W,Lawrenceville,US,30043,GA,Wigs & Hair Pieces,Pizza Margherita,21.95,USD,"Topped with fresh tomatoes, fresh basil, extra virgin olive oil and mozzarella."
Sicilia's Pizzeria,3601 Main St,Weirton,US,26062,WV,"Pizza Place,Pizza",B.b.q. Madness Stuffed Pizza,8.49,USD,"Onions, b.b.q. chicken, mozzarella cheese, topped with bacon and b.b.q. sauce."
Sicilia's Pizzeria,3601 Main St,Weirton,US,26062,WV,"Pizza Place,Pizza",B.b.q. Madness Thin Crust Pizza,17.49,USD,"Onions, b.b.q. chicken, mozzarella cheese, topped with bacon and b.b.q. sauce."
Sicilia's Pizzeria,3601 Main St,Weirton,US,26062,WV,"Pizza Place,Pizza",Bacon Cheeseburger Stuffed Pizza,8.49,USD,
Sicilia's Pizzeria,3601 Main St,Weirton,US,26062,WV,"Pizza Place,Pizza",Bacon Cheeseburger Thin Crust Pizza,11.49,USD,"With ketchup, hamburger and mozzarella cheese topped with bacon and ketchup."
Sicilia's Pizzeria,3601 Main St,Weirton,US,26062,WV,"Pizza Place,Pizza",Bellablanca Gourmet Pizza (reg Crust),11.99,USD,"Alfredo sauce, ricotta, mozzarella and oregano topped with alfredo sauce."
Sicilia's Pizzeria,3601 Main St,Weirton,US,26062,WV,"Pizza Place,Pizza",Bellablanca Gourmet Stuffed Pizza,7.99,USD,"Alfredo sauce, ricotto, mozzarella and oregano topped with alfredo sauce."
Sicilia's Pizzeria,3601 Main St,Weirton,US,26062,WV,"Pizza Place,Pizza",Bellablanca Thin Crust Pizza,10.99,USD,"Alfredo sauce, ricotta, mozzarella and oregano topped with alfredo sauce."
Sicilia's Pizzeria,3601 Main St,Weirton,US,26062,WV,"Pizza Place,Pizza",Blazin Buffalo Stuffed Pizza,8.49,USD,
Sicilia's Pizzeria,3601 Main St,Weirton,US,26062,WV,"Pizza Place,Pizza",Blazin Buffalo Thin Crust Pizza,11.49,USD,
Sicilia's Pizzeria,3601 Main St,Weirton,US,26062,WV,"Pizza Place,Pizza",Cheese Stuffed Pizza,5.99,USD,
Sicilia's Pizzeria,3601 Main St,Weirton,US,26062,WV,"Pizza Place,Pizza",Cheese Thin Crust Pizza,7.99,USD,
Sicilia's Pizzeria,3601 Main St,Weirton,US,26062,WV,"Pizza Place,Pizza",Fare Soldi Gourmet Pizza (reg Crust),11.99,USD,"Artichoke hearts, black olives, garlic and mozzarella cheese."
Sicilia's Pizzeria,3601 Main St,Weirton,US,26062,WV,"Pizza Place,Pizza",Fare Soldi Gourmet Stuffed Pizza,7.99,USD,"With artichoke hearts, black olives, garlic and mozzarella cheese."
Sicilia's Pizzeria,3601 Main St,Weirton,US,26062,WV,"Pizza Place,Pizza",Fare Soldi Thin Crust Pizza,10.99,USD,"Artichoke hearts, black olives, garlic and mozzarella cheese."
Sicilia's Pizzeria,3601 Main St,Weirton,US,26062,WV,"Pizza Place,Pizza",Hawaiian Gourmet Stuffed Pizza,7.99,USD,With ham and pineapple.
Sicilia's Pizzeria,3601 Main St,Weirton,US,26062,WV,"Pizza Place,Pizza",Hawiian Gourmet Pizza (reg Crust),11.99,USD,With ham and pineapples.
Sicilia's Pizzeria,3601 Main St,Weirton,US,26062,WV,"Pizza Place,Pizza",Hawiian Thin Crust Pizza,10.99,USD,With ham and pineapples.
Sicilia's Pizzeria,3601 Main St,Weirton,US,26062,WV,"Pizza Place,Pizza",Meat Lover Gourmet Stuffed Pizza,7.99,USD,"With sausage, pepperoni, beef and bacon."
Sicilia's Pizzeria,3601 Main St,Weirton,US,26062,WV,"Pizza Place,Pizza",Mediterranean Gourmet Pizza (reg Crust),11.99,USD,"Spinach, feta, tomatoes and mozzarella cheese."
Sicilia's Pizzeria,3601 Main St,Weirton,US,26062,WV,"Pizza Place,Pizza",Mediterranean Gourmet Suffed Pizza,7.99,USD,"With spinach, feta, tomatoes and mozzarella cheese."
Sicilia's Pizzeria,3601 Main St,Weirton,US,26062,WV,"Pizza Place,Pizza",Mediterranean Thin Crust Pizza,11.99,USD,"Spinach, feta, tomatoes and mozzarella cheese."
Sicilia's Pizzeria,3601 Main St,Weirton,US,26062,WV,"Pizza Place,Pizza",Pepperoni Stuffed Pizza,6.99,USD,
Sicilia's Pizzeria,3601 Main St,Weirton,US,26062,WV,"Pizza Place,Pizza",Pepperoni Thin Crust Pizza,12.99,USD,
Sicilia's Pizzeria,3601 Main St,Weirton,US,26062,WV,"Pizza Place,Pizza",Sicilian Sweet Tooth Thin Crust Pizza,11.49,USD,"Honey b.b.q., lots of pineapple. ham and mozzarella cheese topped with b.b.q. honey."
Sicilia's Pizzeria,3601 Main St,Weirton,US,26062,WV,"Pizza Place,Pizza",Siciliian Superman Stuffed Pizza,8.49,USD,"Beef, chicken, meatballs, sausage, bacon, pepperoni and ham."
Sicilia's Pizzeria,3601 Main St,Weirton,US,26062,WV,"Pizza Place,Pizza",Sicillian Superman Thin Crust Pizza,11.49,USD,"With beef, chicken, meatballs, sausage, bacon, pepperoni and ham."
Sicilia's Pizzeria,3601 Main St,Weirton,US,26062,WV,"Pizza Place,Pizza",Sicillian Sweet Tooth Stuffed Pizza,21.49,USD,"Honey b.b.q., lots of pineapples, ham and mozzarella cheese topped with honey b.b.q."
Sicilia's Pizzeria,3601 Main St,Weirton,US,26062,WV,"Pizza Place,Pizza",Vegetable Gourmet Pizza (reg Crust),11.99,USD,"Mushrooms, green peppers and onions."
Sicilia's Pizzeria,3601 Main St,Weirton,US,26062,WV,"Pizza Place,Pizza",Vegetable Heaven Stuffed Pizza,8.49,USD,"Green peppers, onions, eggplant, broccoli, mushrooms, black olives, red peppers and tomatoes."
Sicilia's Pizzeria,3601 Main St,Weirton,US,26062,WV,"Pizza Place,Pizza",Vegetable Heaven Thin Crust Pizza,11.49,USD,"Green peppers, onions, eggplant, broccoli, mushrooms, black olives, red peppers and tomatoes."
Sicilia's Pizzeria,3601 Main St,Weirton,US,26062,WV,"Pizza Place,Pizza",White Suicilian Stuffed Pizza,21.49,USD,"Alfredo sauce, grilled chicken, broccoli, garlic, mozzarella cheese topped with alfredo sauce."
Sicilia's Pizzeria,3601 Main St,Weirton,US,26062,WV,"Pizza Place,Pizza",White Suicilian Thin Crust Pizza,11.49,USD,"Alfredo sauce, grilled chicken, broccoli, garlic, mozzarella cheese topped with alfredo sauce."
Caf������ Milano,3251 Prospect St N W,Washington,US,20007,DC,"Restaurant,Restaurants",Pizza Bismarck,,,"Pizza with eggs, bacon, tomatoes and mozzarella cheese"
Caf������ Milano,3251 Prospect St N W,Washington,US,20007,DC,"Restaurant,Restaurants",Pizza Rima,19,USD,"Yellow tomato, robiola cheese, smoked salmon and baby arugula"
Caf������ Milano,3251 Prospect St N W,Washington,US,20007,DC,"Restaurant,Restaurants",Pizza Rustica Con Pancetta E Uova,,,Pancetta and egg pizza
Cafe Europa,30 Bank St,Waterbury,US,06702-2220,CT,"Restaurant,Café",Calmari Pizza,,,
Cafe Europa,30 Bank St,Waterbury,US,06702-2220,CT,"Restaurant,Café",Chicken Pizzaiola,11.95,USD,"Chicken served with onions, olives mushrooms, and capers in a plum tomato sauce"
Cafe Europa,30 Bank St,Waterbury,US,06702-2220,CT,"Restaurant,Café",Genovese Pizza,,,
Cafe Europa,30 Bank St,Waterbury,US,06702-2220,CT,"Restaurant,Café",Grandma Pizza,,,
Cafe Europa,30 Bank St,Waterbury,US,06702-2220,CT,"Restaurant,Café",Veal Pizzaiola,12.95,USD,"Tender veal sauteed with onions, olives, mushrooms, and capers in a plum tomato sauce"
Sake Cafe -japanese Steak House & Bar,774 Park Ave,Bloomfield,US,6002,CT,"Japanese Restaurant,Sake Bar,Sushi Restaurant,Japanese Restaurant, Sake Bar, and Sushi Restaurant",Sushi Pizza (sake Signature Dish),13.95,USD,
Tommy V's Osteria Pizzeria,3223 E Camelback Rd,Phoenix,US,85018,AZ,"Pizza Place,Italian Restaurant,Restaurants,Food & Beverage Delivery Services,Pizza Restaurants",Cheese Pizza,8,USD,
Tommy V's Osteria Pizzeria,3223 E Camelback Rd,Phoenix,US,85018,AZ,"Pizza Place,Italian Restaurant,Restaurants,Food & Beverage Delivery Services,Pizza Restaurants",Fru Fru Pizza,21,USD,
Tommy V's Osteria Pizzeria,3223 E Camelback Rd,Phoenix,US,85018,AZ,"Pizza Place,Italian Restaurant,Restaurants,Food & Beverage Delivery Services,Pizza Restaurants",Margherita Pizza,8,USD,"Fior di latte mozzarella, san marzano tomatoes, basil, EVOO"
Tommy V's Osteria Pizzeria,3223 E Camelback Rd,Phoenix,US,85018,AZ,"Pizza Place,Italian Restaurant,Restaurants,Food & Beverage Delivery Services,Pizza Restaurants",Pepperoni Pizza,8,USD,
Tommy V's Osteria Pizzeria,3223 E Camelback Rd,Phoenix,US,85018,AZ,"Pizza Place,Italian Restaurant,Restaurants,Food & Beverage Delivery Services,Pizza Restaurants",Pizza Bianca (without Tomato Sauce),15,USD,"Mozzarella, fontina cheese, potato, pancetta, shallots, evoo"
Tommy V's Osteria Pizzeria,3223 E Camelback Rd,Phoenix,US,85018,AZ,"Pizza Place,Italian Restaurant,Restaurants,Food & Beverage Delivery Services,Pizza Restaurants",Pizza Margherita D. O. P.,14,USD,"Fior di latte mozzarella, san marzano tomatoes, basil, evoo drizzle"
Tommy V's Osteria Pizzeria,3223 E Camelback Rd,Phoenix,US,85018,AZ,"Pizza Place,Italian Restaurant,Restaurants,Food & Beverage Delivery Services,Pizza Restaurants",Pizza Norcina (without Tomato Sauce),16,USD,"Truffle infused spicy sausage, mozzarella, grana padano, basil, evoo"
Tommy V's Osteria Pizzeria,3223 E Camelback Rd,Phoenix,US,85018,AZ,"Pizza Place,Italian Restaurant,Restaurants,Food & Beverage Delivery Services,Pizza Restaurants",Quattro Carne Pizza,,,"Spiced pepperoni, sausage, pancetta, parma ham, tomato, mozzarella, ricotta"
Palomino Restaurant Rotisseria (reported closed),825 Hennepin Ave,Minneapolis,US,55402,MN,"Restaurants,Catering",Classic Pepperoni Pizza,12.95,USD,"Dry cured pepperoni, roasted tomato sauce, mozzarella, basil, goat cheese"
Palomino Restaurant Rotisseria (reported closed),825 Hennepin Ave,Minneapolis,US,55402,MN,"Restaurants,Catering",Margherita Pizza,12.95,USD,"Roasted roma tomatoes, fresh mozzarella, basil"
Nacho Mamma's,76 State St,Bristol,US,2809,RI,"Burrito Place,Mexican Restaurant,Restaurant",Bbq Pizza,9.25,USD,
Nacho Mamma's,76 State St,Bristol,US,2809,RI,"Burrito Place,Mexican Restaurant,Restaurant",Cheese Pizza,,,
Nacho Mamma's,76 State St,Bristol,US,2809,RI,"Burrito Place,Mexican Restaurant,Restaurant",Taco Pizza,9.25,USD,
First and Last Tavern,240 Pine Point Rd,Scarborough,US,4074,ME,Pizza Place,Cheese Pizza,15.95,USD,
Avanti's Italian Restaurant,4711 N Rockwood Dr,Peoria,US,61615,IL,Italian Restaurant,Free Soft Drink With Pizza,,,
Avanti's Italian Restaurant,4711 N Rockwood Dr,Peoria,US,61615,IL,Italian Restaurant,Pizza Bread,3.45,USD,
Avanti's Italian Restaurant,4711 N Rockwood Dr,Peoria,US,61615,IL,Italian Restaurant,Pizza Bread Deluxe,5.45,USD,
Avanti's Italian Restaurant,4711 N Rockwood Dr,Peoria,US,61615,IL,Italian Restaurant,Pizza Burger,4.25,USD,Our traditional meatball sandwich covered with melted mozzarella cheese
Avanti's Italian Restaurant,4711 N Rockwood Dr,Peoria,US,61615,IL,Italian Restaurant,Pizza Burger Prima,4.95,USD,
Avanti's Italian Restaurant,4711 N Rockwood Dr,Peoria,US,61615,IL,Italian Restaurant,Veggie Pizza,18.95,USD,"Mushrooms, green peppers, onions, black olives, green olives and tomatoes"
Billy's Red Room,60 Parsippany Rd,Whippany,US,7981,NJ,"Taverns,Bars,Restaurants",Margarita Pizza,13.95,USD,
Billy's Red Room,60 Parsippany Rd,Whippany,US,7981,NJ,"Taverns,Bars,Restaurants",Pizza,10.45,USD,
Billy's Red Room,60 Parsippany Rd,Whippany,US,7981,NJ,"Taverns,Bars,Restaurants",Pizza Burger,10.95,USD,
Billy's Red Room,60 Parsippany Rd,Whippany,US,7981,NJ,"Taverns,Bars,Restaurants",White Pizza,10.45,USD,
Los Compadres,25 Foothill Rd,Reno,US,89511,Pleasant Valley,Mexican Restaurant,Mexican Pizza,10.49,USD,"Deep fried flour tortilla with beans and choice of beef, chicken or pork. served with guacamole and green chile and topped with melted cheese"
The Firehouse,42 Plauderville Ave,Garfield,US,7026,Ritz,American Restaurant,Kids Pizza,4.95,USD,
The Firehouse,42 Plauderville Ave,Garfield,US,7026,Ritz,American Restaurant,Philly Chesse Steak Pizza,15.95,USD,
The Firehouse,42 Plauderville Ave,Garfield,US,7026,Ritz,American Restaurant,Taco Taco Pizza,14.95,USD,
Andrea's Pizza,2014 Boston St S E,Grand Rapids,US,49506,Cascade,"Take Out Restaurants,Caterers,Restaurants,Italian Restaurants,Pizza",Gluten Free Pizza,10.95,USD,
Andrea's Pizza,2014 Boston St S E,Grand Rapids,US,49506,Cascade,"Take Out Restaurants,Caterers,Restaurants,Italian Restaurants,Pizza",Pizza Sub,2.99,USD,Mozzarella and pizza sauce
Andrea's Pizza,2014 Boston St S E,Grand Rapids,US,49506,Cascade,"Take Out Restaurants,Caterers,Restaurants,Italian Restaurants,Pizza",Sicilian Pan Pizza Includes,13.99,USD,"One topping, homemade sicilian sauce or traditional sauce, and mozzarella cheese, 12 squares"
Vigilucci's Trattoria Italiana,530 N Coast Hwy 101,Encinitas,US,92024,Olivenhain,Restaurant,Pizza Margherita,10,USD,
Vigilucci's Trattoria Italiana,530 N Coast Hwy 101,Encinitas,US,92024,Olivenhain,Restaurant,Pizza Pepperoni,10,USD,
Mellow Mushroom,5575 Chamblee Dunwoody Rd,Atlanta,US,30338,Atl,"Pizza Place,Gluten-free Restaurant,American Restaurant,Pizza,Restaurants,Take Out Restaurants,Take Out,Pizza Restaurants",Build Your Own Pizza,,,"Choose any base and build your own delectable vegan pie from our array of fruits, vegetables and vegan proteins."
Mellow Mushroom,5575 Chamblee Dunwoody Rd,Atlanta,US,30338,Atl,"Pizza Place,Gluten-free Restaurant,American Restaurant,Pizza,Restaurants,Take Out Restaurants,Take Out,Pizza Restaurants",Cheese Pizza,7.99,USD,
Mellow Mushroom,5575 Chamblee Dunwoody Rd,Atlanta,US,30338,Atl,"Pizza Place,Gluten-free Restaurant,American Restaurant,Pizza,Restaurants,Take Out Restaurants,Take Out,Pizza Restaurants",French Bread Pizza,5.5,USD,Choose Cheese or Pepperoni.
Mellow Mushroom,5575 Chamblee Dunwoody Rd,Atlanta,US,30338,Atl,"Pizza Place,Gluten-free Restaurant,American Restaurant,Pizza,Restaurants,Take Out Restaurants,Take Out,Pizza Restaurants",Gluten Free Veg Out Pizza,,,"Red sauce base, spinach, green peppers, mushrooms, onions, black olives and tomatoes."
Mellow Mushroom,5575 Chamblee Dunwoody Rd,Atlanta,US,30338,Atl,"Pizza Place,Gluten-free Restaurant,American Restaurant,Pizza,Restaurants,Take Out Restaurants,Take Out,Pizza Restaurants",Pizza Base,,,
Mellow Mushroom,5575 Chamblee Dunwoody Rd,Atlanta,US,30338,Atl,"Pizza Place,Gluten-free Restaurant,American Restaurant,Pizza,Restaurants,Take Out Restaurants,Take Out,Pizza Restaurants",Thai Dye Pizza,,,"Olive oil and garlic base, Roma tomatoes, onions. Topped with fresh basil, cucumbers and a sweet swirl of Thai chili sauce. Substitute curry tofu for chicken."
Fusha East,1065 First Ave,New York,US,10022,Manhattan,Restaurant,Peter Pan Pizza,12,USD,"Lightly fried tortilla inside avacado, spicy tuna, scallions, crunchy and tobiko served with eel and spicy mayo sauce."
Yesterday's Food Spirits,12594 Adams Rd,Granger,US,46530,IN,"Banquet Rooms,Reception Centers,Party Planners,Restaurant",When You Were A Kid Pizza Burger,8.95,USD,"Our great burger, topped with melted mozzarella, mushrooms, onions, and a marinara sauce."
Phở Lê Hòa Phat,508 Contra Costa Blvd,Pleasant Hill,US,94523,CA,"Vietnamese Restaurant,Korean Restaurant",Cheese Pizza,14.5,USD,
Phở Lê Hòa Phat,508 Contra Costa Blvd,Pleasant Hill,US,94523,CA,"Vietnamese Restaurant,Korean Restaurant",Large Pizza (2 Toppings),22.95,USD,
Phở Lê Hòa Phat,508 Contra Costa Blvd,Pleasant Hill,US,94523,CA,"Vietnamese Restaurant,Korean Restaurant",Pizza Sandwich,5.25,USD,"Pepperoni, salami, pizza sauce and cheese melted in the oven"
Buck's Pizza,3295 Bel Air Mall,Mobile,US,36606,AL,"Pizza,Take Out Restaurants,Restaurants,Pizza Place",Bucks Pizza Stromboli,8.99,USD,
Buck's Pizza,3295 Bel Air Mall,Mobile,US,36606,AL,"Pizza,Take Out Restaurants,Restaurants,Pizza Place",Build Own Pizza,0.75,USD,
Buck's Pizza,3295 Bel Air Mall,Mobile,US,36606,AL,"Pizza,Take Out Restaurants,Restaurants,Pizza Place",Chicken Club Pizza,11.49,USD,
Buck's Pizza,3295 Bel Air Mall,Mobile,US,36606,AL,"Pizza,Take Out Restaurants,Restaurants,Pizza Place",Greek Pizza,7.49,USD,
Buck's Pizza,3295 Bel Air Mall,Mobile,US,36606,AL,"Pizza,Take Out Restaurants,Restaurants,Pizza Place",Margherita Pizza,13.49,USD,
Cvs/pharmacy,Mcdermott,Allen,US,75013,TX,Pharmacy,Pizza,,,2 Off
Cvs/pharmacy,Mcdermott,Allen,US,75013,TX,Pharmacy,White Pizza,21.95,USD,"Alfredo sauce, fresh spinach, red bell pepper, fresh garlic, broccoli and mozzarella cheese"
Ken's West End Pizza,801 Islington St,Portsmouth,US,3801,NH,"Restaurant,Caterers,Restaurants,Italian Restaurants,Pizza,Pizza Place",Pizza By The Slice (plain Cheese),2,USD,
Ken's West End Pizza,801 Islington St,Portsmouth,US,3801,NH,"Restaurant,Caterers,Restaurants,Italian Restaurants,Pizza,Pizza Place",White Pizza,8.79,USD,Extra virgin oil and fresh garlic with ricotta cheese as a base topped with our cheese blend.
Jona's Pizza,544 Arthur Godfrey Rd,Miami Beach,US,33140,FL,"Restaurant,Pizza Place",Broccoli Pizza,17.99,USD,
Jona's Pizza,544 Arthur Godfrey Rd,Miami Beach,US,33140,FL,"Restaurant,Pizza Place",Capriccia Pizza,20.99,USD,
Jona's Pizza,544 Arthur Godfrey Rd,Miami Beach,US,33140,FL,"Restaurant,Pizza Place",Greek Pizza,19.99,USD,
Jona's Pizza,544 Arthur Godfrey Rd,Miami Beach,US,33140,FL,"Restaurant,Pizza Place",Moroccan Style Spicy Pizza,19.99,USD,
Jona's Pizza,544 Arthur Godfrey Rd,Miami Beach,US,33140,FL,"Restaurant,Pizza Place",Pizza By The Slice,2.75,USD,
Jona's Pizza,544 Arthur Godfrey Rd,Miami Beach,US,33140,FL,"Restaurant,Pizza Place",Trio Cheese Pizza,20.99,USD,
Jona's Pizza,544 Arthur Godfrey Rd,Miami Beach,US,33140,FL,"Restaurant,Pizza Place",Tunisian Pizza,26.99,USD,
Jona's Pizza,544 Arthur Godfrey Rd,Miami Beach,US,33140,FL,"Restaurant,Pizza Place",Vegan Pizza,21.99,USD,
Jona's Pizza,544 Arthur Godfrey Rd,Miami Beach,US,33140,FL,"Restaurant,Pizza Place",Vegetarian Pizza,21.99,USD,
Marcello's Pizza,691 S Main St,Corona,US,92882,CA,"Pizza Place,Restaurants,Italian Restaurants,Take Out Restaurants,Pizza",All Meat Pizza,12.84,USD,
Marcello's Pizza,691 S Main St,Corona,US,92882,CA,"Pizza Place,Restaurants,Italian Restaurants,Take Out Restaurants,Pizza",Bbq Chicken Pizza,11.99,USD,"Bbq sauce, chicken and mozzarella cheese"
Marcello's Pizza,691 S Main St,Corona,US,92882,CA,"Pizza Place,Restaurants,Italian Restaurants,Take Out Restaurants,Pizza",Bbq Chicken Pizza,,,"BBQ sauce, chicken and mozzarella cheese"
Marcello's Pizza,691 S Main St,Corona,US,92882,CA,"Pizza Place,Restaurants,Italian Restaurants,Take Out Restaurants,Pizza",Vegetarian Pizza,12.84,USD,
Weissgerber's Gasthaus,2720 N Grandview Blvd,Waukesha,US,53188,WI,"German Restaurant,Restaurant,Restaurants,German Restaurants",Alpine Pizza,10,USD,
Weissgerber's Gasthaus,2720 N Grandview Blvd,Waukesha,US,53188,WI,"German Restaurant,Restaurant,Restaurants,German Restaurants",Alpine Pizza,10,USD,
Two Brothers Deli,1424 Miner St,Idaho Springs,US,,CO,Deli / Bodega,Meat The Pizza Scramble,5.99,USD,"Meatballs, Italian sausage, pepperoni and honey ham over tomato sauce and mozzarella cheese served on a bed of spinach."
Two Brothers Deli,1424 Miner St,Idaho Springs,US,,CO,Deli / Bodega,Paupers Pizza,4.25,USD,The Original fresh basil tomato sauce and melted mozzarella
Two Brothers Deli,1424 Miner St,Idaho Springs,US,,CO,Deli / Bodega,Veggie Pizza Scramble,4.99,USD,
Saltwater Cafe,1071 Tamiami Trl N,Nokomis,US,34275,FL,"Coffee Shops,Italian Restaurants,Breakfast Brunch and Lunch Restaurants,,American Restaurants,Steak Houses,Restaurants,Restaurant,Cafeterias,Breakfast Brunch & Lunch Restaurants,",Sesame Seed Crusted Sashimi Grade Rare Tuna Pizza,,,"Blind baked crust topped with wasabi cream sauce, scallions, tomato and pickled ginger"
Saltwater Cafe,1071 Tamiami Trl N,Nokomis,US,34275,FL,"Coffee Shops,Italian Restaurants,Breakfast Brunch and Lunch Restaurants,,American Restaurants,Steak Houses,Restaurants,Restaurant,Cafeterias,Breakfast Brunch & Lunch Restaurants,",Swiss Pizza,,,"Herb cheese, brie, mushrooms, bacon, diced tomatoes, kielbasa sausage, mozzarella"
Philly Cheese Steak Express,701 N Milwaukee Ave,Vernon Hills,US,60061,IL,"American Restaurants,Sandwich Shops,Caterers,Restaurants,Sandwich Place,wich Place",Pizza,8.99,USD,"(Large) beef, pizza sauce, onions and provolone cheese"
